"Time","Distance","BPS_Rear","BPS_Front","Longitudinal_a","Lateral_acc","Vertical_acc","Calculated_Gea","Datalogger_Tem","Battery","PE3_RPM","PE3_TPS","PE3_FUEL_TIME","PE3_IGN_ANG","PE3_BARO","PE3_MAP","PE3_LAMBDA","PE3_ANA_IN1","PE3_ANA_IN2","PE3_ANA_IN3","PE3_ANA_IN4","PE3_ANA_IN5","PE3_ANA_IN6","PE3_ANA_IN7","PE3_ANA_IN8","PE3_FREQ1","PE3_FREQ2","PE3_FREQ3","PE3_FREQ4","PE3_BATTVOLT","PE3_IAT","PE3_ECT","PE3_THERMIST1","PE3_THERMIST2","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_MPH","SPS","Oil Pressure_Cal","WSRPM","Speed_WS","AIM_Slip_Factor","Average_Driven","Slip Ratio","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"Time","Distance","BPS_Rear","BPS_Front","Longitudinal_a","Lateral_acc","Vertical_acc","Calculated_Gea","Datalogger_Tem","Battery","PE3_RPM","PE3_TPS","PE3_FUEL_TIME","PE3_IGN_ANG","PE3_BARO","PE3_MAP","PE3_LAMBDA","PE3_ANA_IN1","PE3_ANA_IN2","PE3_ANA_IN3","PE3_ANA_IN4","PE3_ANA_IN5","PE3_ANA_IN6","PE3_ANA_IN7","PE3_ANA_IN8","PE3_FREQ1","PE3_FREQ2","PE3_FREQ3","PE3_FREQ4","PE3_BATTVOLT","PE3_IAT","PE3_ECT","PE3_THERMIST1","PE3_THERMIST2","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_MPH","SPS","Oil Pressure_Cal","WSRPM","Speed_WS","AIM_Slip_Factor","Average_Driven","Slip Ratio","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"sec","km","psi","psi","g","g","g","#","°F","V","rpm","%","ms","deg","mbar","mbar","lambda","V","V","V","V","V","V","V","V","Hz","Hz","Hz","Hz","V","°F","°F","°F","°F","mph","#","g","g","deg","deg","deg/s","m","m","Unit","Unit","psi","Unit","","","Unit","%","°","°","cm",
"","","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52",

33.360,1.548,23.741072,-17.152243,2.931859,0.747426,-2.089590,4.000000,125.681572,13.272226,4663.299805,4.190000,3.016000,28.520000,969.000000,892.200012,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.041650,1.380650,0.042000,95.750000,85.300003,81.650002,98.900002,13.200000,89.779999,188.599991,68.000000,68.000000,16.385559,11.000000,-1.038103,-0.110034,0.068388,147.362289,-63.449673,293.000000,1.590000,10.175432,1.393198,33.274380,0.019215,17.856239,0.000000,90.525002,-3.788749,42.064701466107,-84.238478082062,293.32
33.370,1.549,21.299679,-20.509157,2.893882,0.749928,-2.050480,4.000000,125.681572,13.272171,4683.500000,4.450000,3.020000,28.799999,969.000000,891.000000,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.041750,1.376750,0.042000,95.250000,83.500000,81.750000,97.500000,13.200000,89.779999,188.599991,68.000000,68.000000,16.373133,11.000000,-1.034853,-0.106273,0.083285,146.279404,-63.144859,293.000000,1.590000,10.167715,1.393198,33.128128,0.018946,17.727673,0.000000,89.375000,-3.953590,42.064700937833,-84.238477593153,293.32
33.380,1.549,20.689331,-18.372940,2.973356,0.839211,-2.018427,4.000000,125.681572,13.272116,4703.700195,4.710000,3.024000,29.080000,969.000000,889.799988,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.041850,1.372850,0.042000,94.750000,81.699997,81.849998,96.099998,13.200000,89.779999,188.599991,68.000000,68.000000,16.360704,11.000000,-1.031602,-0.102513,0.098181,145.196503,-62.840046,293.000000,1.590000,10.159997,1.393198,32.981880,0.018676,17.599102,0.000000,88.224998,-4.118430,42.064700409560,-84.238477104244,293.32
33.390,1.549,24.046246,-16.847069,3.041025,0.954754,-2.032547,4.000000,125.681572,13.272061,4723.899902,4.970000,3.028000,29.360001,969.000000,888.599976,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.041950,1.368950,0.042000,94.250000,79.900002,81.949997,94.699997,13.200000,89.779999,188.599991,68.000000,68.000000,16.348278,11.000000,-1.028352,-0.098753,0.113078,144.113617,-62.535233,293.000000,1.590000,10.152280,1.393198,32.835629,0.018407,17.470535,0.000000,87.074997,-4.283270,42.064699881286,-84.238476615335,293.32
33.400,1.549,23.435898,-19.898808,3.065585,1.040264,-2.038432,4.000000,125.681572,13.272006,4719.700195,5.460000,3.044000,29.420000,969.000000,888.900024,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.365650,0.042000,93.949997,79.050003,81.650002,100.750000,13.200000,89.779999,188.599991,68.000000,68.000000,16.332743,11.000000,-1.024432,-0.096554,0.122532,143.415756,-62.226978,293.000000,1.590000,10.142633,1.393198,32.711880,0.018328,18.039206,0.000000,86.500000,-4.719999,42.064699353013,-84.238476126426,293.32
33.410,1.550,20.384159,-22.950550,3.098429,1.088273,-2.031161,4.000000,125.681572,13.271952,4691.100098,6.180000,3.072000,29.260000,969.000000,890.700012,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.362950,0.042000,93.849998,79.150002,80.949997,114.250000,13.200000,89.779999,188.599991,68.000000,68.000000,16.314102,11.000000,-1.019844,-0.095917,0.126543,143.102921,-61.915291,293.000000,1.590000,10.131057,1.393198,32.610630,0.018440,19.305115,0.000000,86.500000,-5.428617,42.064698824740,-84.238475637517,293.32
33.420,1.550,16.416897,-24.171246,3.138961,1.110641,-2.046418,4.000000,125.681572,13.271896,4662.500000,6.900000,3.100000,29.100000,969.000000,892.500000,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.360250,0.042000,93.750000,79.250000,80.250000,127.750000,13.200000,89.779999,188.599991,68.000000,68.000000,16.295460,11.000000,-1.015255,-0.095280,0.130554,142.790085,-61.603600,293.000000,1.590000,10.119481,1.393198,32.509377,0.018553,20.571024,0.000000,86.500000,-6.137236,42.064698296466,-84.238475148608,293.32
33.430,1.550,15.196200,-23.866072,3.134593,1.113258,-2.059568,4.000000,125.681572,13.271841,4633.899902,7.620000,3.128000,28.940001,969.000000,894.299988,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.357550,0.042000,93.650002,79.349998,79.550003,141.250000,13.200000,89.779999,188.599991,68.000000,68.000000,16.276819,11.000000,-1.010666,-0.094642,0.134564,142.477249,-61.291908,293.000000,1.590000,10.107904,1.393198,32.408127,0.018665,21.836933,0.000000,86.500000,-6.845855,42.064697812521,-84.238474598362,293.32
33.440,1.550,19.468636,-25.086767,3.072017,1.098003,-2.034289,4.000000,125.681572,13.271787,4605.299805,8.340000,3.156000,28.780001,969.000000,896.099976,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.354850,0.042000,93.550003,79.449997,78.849998,154.750000,13.200000,89.779999,188.599991,68.000000,68.000000,16.258179,11.000000,-1.006077,-0.094005,0.138575,142.164413,-60.980221,293.000000,1.590000,10.096329,1.393198,32.306877,0.018777,23.102842,0.000000,86.500000,-7.554473,42.064697347573,-84.238474021829,293.32
33.450,1.551,19.773811,-32.105766,3.007599,1.089566,-1.993017,4.000000,125.681572,13.271731,4577.899902,8.760000,3.176000,28.540001,969.000000,897.900024,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.352150,0.042000,93.449997,79.550003,78.150002,168.250000,13.200000,89.779999,188.599991,68.000000,68.000000,16.239536,11.000000,-1.001489,-0.093368,0.142586,141.851593,-60.668530,293.000000,1.590000,10.084752,1.393198,32.205627,0.018889,24.368752,0.000000,86.500000,-8.263092,42.064696882626,-84.238473445296,293.32
33.460,1.551,13.670330,-40.345467,2.992367,1.136631,-1.970837,4.000000,125.681572,13.271677,4551.700195,8.880000,3.188000,28.220001,969.000000,899.700012,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.349450,0.042000,93.349998,79.650002,77.449997,181.750000,13.200000,89.779999,188.599991,68.000000,68.000000,16.220896,11.000000,-0.996900,-0.092730,0.146596,141.538757,-60.356842,293.000000,1.590000,10.073176,1.393198,32.104378,0.019002,25.634661,0.000000,86.500000,-8.971710,42.064696417678,-84.238472868763,293.32
33.470,1.551,9.397894,-45.533424,3.011945,1.230812,-1.981039,4.000000,125.681572,13.271622,4525.500000,9.000000,3.200000,27.900002,969.000000,901.500000,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.346750,0.042000,93.250000,79.750000,76.750000,195.250000,13.200000,89.779999,188.599991,68.000000,68.000000,16.202255,11.000000,-0.992311,-0.092093,0.150607,141.225922,-60.045151,293.000000,1.590000,10.061600,1.393198,32.003128,0.019114,26.900570,0.000000,86.500000,-9.680329,42.064695952731,-84.238472292230,293.32
33.480,1.551,8.787546,-45.533424,3.024807,1.281391,-2.025257,4.000000,125.681572,13.271566,4499.299805,9.120000,3.212000,27.580000,969.000000,903.299988,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.344050,0.042000,93.150002,79.849998,76.050003,208.750000,13.200000,89.779999,188.599991,68.000000,68.000000,16.183613,11.000000,-0.987722,-0.091456,0.154618,140.913086,-59.733459,293.000000,1.590000,10.050024,1.393198,31.901876,0.019226,28.166479,0.000000,86.500000,-10.388947,42.064695487783,-84.238471715697,293.32
33.490,1.552,9.092720,-41.871338,3.010987,1.249134,-2.084471,4.000000,125.681572,13.271512,4473.100098,9.240000,3.224000,27.260000,969.000000,905.099976,0.508000,0.034000,0.009000,0.009000,0.009000,0.009000,0.042000,1.341350,0.042000,93.050003,79.949997,75.349998,222.250000,13.200000,89.779999,188.599991,68.000000,68.000000,16.164972,11.000000,-0.983134,-0.090818,0.158629,140.600250,-59.421772,293.000000,1.590000,10.038447,1.393198,31.800625,0.019338,29.432388,0.000000,86.500000,-11.097567,42.064695022836,-84.238471139164,293.32
33.500,1.552,8.482372,-43.702377,2.972802,1.205703,-2.125685,4.000000,125.681572,13.271512,4456.700195,9.350000,3.232000,27.070000,969.000000,906.099976,0.508000,0.034100,0.009000,0.009000,0.009000,0.009000,0.042000,1.338150,0.042000,92.750000,80.000000,75.449997,221.199997,13.200000,89.779999,188.591888,68.000000,68.000000,16.146330,11.000000,-0.978609,-0.091551,0.166363,140.164795,-59.166233,293.000000,1.590000,10.026872,1.393198,31.680626,0.019370,29.338434,0.000000,86.375000,-11.831611,42.064694557888,-84.238470562631,293.33
33.510,1.552,6.956502,-49.805862,2.927962,1.197240,-2.138649,4.000000,125.681572,13.271566,4450.100098,9.450000,3.236000,27.010000,969.000000,906.299988,0.508000,0.034300,0.009000,0.009000,0.009000,0.009000,0.042000,1.334450,0.042000,92.250000,80.000000,76.349998,205.600006,13.200000,89.779999,188.575684,68.000000,68.000000,16.127689,11.000000,-0.974147,-0.093654,0.177823,139.606735,-58.966843,293.000000,1.590000,10.015295,1.393198,31.541876,0.019322,27.884617,0.000000,86.125000,-12.591082,42.064694092940,-84.238469986098,293.33
33.520,1.552,6.346154,-52.857601,2.901083,1.192380,-2.142538,4.000000,125.681572,13.271622,4443.500000,9.550000,3.240000,26.950001,969.000000,906.500000,0.508000,0.034500,0.009000,0.009000,0.009000,0.009000,0.042000,1.330750,0.042000,91.750000,80.000000,77.250000,190.000000,13.200000,89.779999,188.559494,68.000000,68.000000,16.109049,11.000000,-0.969686,-0.095758,0.189282,139.048676,-58.767456,293.000000,1.590000,10.003719,1.393198,31.403126,0.019274,26.430799,0.000000,85.875000,-13.350552,42.064693627993,-84.238469409565,293.33
33.530,1.553,5.430632,-53.162773,2.899366,1.202886,-2.127467,4.000000,125.681572,13.271677,4436.899902,9.650001,3.244000,26.890001,969.000000,906.700012,0.508000,0.034700,0.009000,0.009000,0.009000,0.009000,0.042000,1.327050,0.042000,91.250000,80.000000,78.150002,174.399994,13.200000,89.779999,188.543289,68.000000,68.000000,16.090406,11.000000,-0.965225,-0.097861,0.200741,138.490616,-58.568066,293.000000,1.590000,9.992143,1.393198,31.264376,0.019225,24.976982,0.000000,85.625000,-14.110022,42.064693163045,-84.238468833032,293.33
33.540,1.553,5.430632,-50.111034,2.911180,1.278928,-2.040681,4.000000,125.681572,13.271731,4430.299805,9.750000,3.248000,26.830002,969.000000,906.900024,0.508000,0.034900,0.009000,0.009000,0.009000,0.009000,0.042000,1.323350,0.042000,90.750000,80.000000,79.050003,158.800003,13.200000,89.779999,188.527084,68.000000,68.000000,16.071766,11.000000,-0.960764,-0.099964,0.212200,137.932556,-58.368675,293.000000,1.590000,9.980567,1.393198,31.125626,0.019177,23.523165,0.000000,85.375000,-14.869493,42.064692698098,-84.238468256499,293.33
33.550,1.553,6.346154,-46.143772,2.939291,1.362485,-1.920768,4.000000,125.681572,13.271787,4428.500000,9.810000,3.249000,26.810001,969.000000,907.200012,0.508000,0.035100,0.009000,0.009000,0.009000,0.009000,0.042000,1.319650,0.042000,90.250000,80.000000,79.949997,143.199997,13.200000,89.779999,188.510895,68.000000,68.000000,16.053125,11.000000,-0.956302,-0.102067,0.223659,137.374496,-58.169289,293.000000,1.590000,9.968990,1.393198,30.986877,0.019128,22.069345,0.000000,85.125000,-15.628963,42.064692246617,-84.238467666521,293.33
33.560,1.553,3.904762,-48.585167,2.993679,1.337128,-1.925965,4.000000,125.681572,13.271841,4431.500000,9.830000,3.247000,26.830000,969.000000,907.599976,0.508000,0.035300,0.009000,0.009000,0.009000,0.009000,0.042000,1.315950,0.042000,89.750000,80.000000,80.849998,127.599998,13.200000,89.779999,188.494690,68.000000,68.000000,16.034485,11.000000,-0.951841,-0.104170,0.235118,136.816437,-57.969898,293.000000,1.590000,9.957415,1.393198,30.848127,0.019080,20.615528,0.000000,84.875000,-16.388433,42.064691849004,-84.238467022759,293.33
33.570,1.553,2.073718,-52.857601,3.044371,1.227821,-2.090077,4.000000,125.681572,13.271896,4434.500000,9.850000,3.245000,26.850000,969.000000,908.000000,0.508000,0.035500,0.009000,0.009000,0.009000,0.009000,0.042000,1.312250,0.042000,89.250000,80.000000,81.750000,112.000000,13.200000,89.779999,188.478485,68.000000,68.000000,16.015842,11.000000,-0.947380,-0.106273,0.246578,136.258377,-57.770508,293.000000,1.590000,9.945838,1.393198,30.709377,0.019031,19.161711,0.000000,84.625000,-17.147903,42.064691451391,-84.238466378997,293.33
33.580,1.554,2.378892,-52.247253,3.046820,1.169585,-2.236729,4.000000,125.681572,13.271952,4437.500000,9.870001,3.243000,26.870001,969.000000,908.400024,0.508000,0.035700,0.009000,0.009000,0.009000,0.009000,0.042000,1.308550,0.042000,88.750000,80.000000,82.650002,96.400002,13.200000,89.779999,188.462296,68.000000,68.000000,15.997202,11.000000,-0.942919,-0.108377,0.258037,135.700317,-57.571121,293.000000,1.590000,9.934262,1.393198,30.570627,0.018983,17.707893,0.000000,84.375000,-17.907373,42.064691053777,-84.238465735236,293.33
33.590,1.554,0.853022,-50.721382,3.010740,1.209095,-2.243337,4.000000,125.681572,13.272006,4440.500000,9.890000,3.241000,26.889999,969.000000,908.799988,0.508000,0.035900,0.009000,0.009000,0.009000,0.009000,0.042000,1.304850,0.042000,88.250000,80.000000,83.550003,80.800003,13.200000,89.779999,188.446091,68.000000,68.000000,15.978560,11.000000,-0.938457,-0.110480,0.269496,135.142258,-57.371731,293.000000,1.590000,9.922686,1.393198,30.431877,0.018935,16.254076,0.000000,84.125000,-18.666843,42.064690656164,-84.238465091474,293.33
33.600,1.554,1.158196,-51.026558,2.980180,1.278943,-2.181449,4.000000,125.681572,13.272061,4439.200195,9.910001,3.241000,26.879999,969.000000,909.599976,0.508000,0.036150,0.009000,0.009000,0.009000,0.009000,0.041850,1.303050,0.042000,88.050003,79.750000,83.750000,79.099998,13.200000,89.779999,188.429886,68.000000,68.000000,15.963026,11.000000,-0.934474,-0.113316,0.284393,134.399704,-57.274330,293.000000,1.589500,9.913039,1.393198,30.364378,0.018878,16.105726,0.000000,83.900002,-19.068846,42.064690258551,-84.238464447713,293.33
33.610,1.554,6.346154,-48.279991,2.970406,1.310719,-2.154342,4.000000,125.681572,13.272116,4433.600098,9.930000,3.243000,26.840000,969.000000,910.799988,0.508000,0.036450,0.009000,0.009000,0.009000,0.009000,0.041550,1.303150,0.042000,88.150002,79.250000,83.250000,91.300003,13.200000,89.779999,188.413696,68.000000,68.000000,15.950599,11.000000,-0.930969,-0.116885,0.302727,133.472656,-57.278912,293.000000,1.588500,9.905322,1.393198,30.368128,0.018813,17.262846,0.000000,83.699997,-19.113379,42.064689860937,-84.238463803951,293.33
33.620,1.555,8.787546,-44.923077,2.970476,1.298811,-2.154670,4.000000,125.681572,13.272171,4428.000000,9.950001,3.245000,26.799999,969.000000,912.000000,0.508000,0.036750,0.009000,0.009000,0.009000,0.009000,0.041250,1.303250,0.042000,88.250000,78.750000,82.750000,103.500000,13.200000,89.779999,188.397491,68.000000,68.000000,15.938171,11.000000,-0.927464,-0.120454,0.321062,132.545609,-57.283497,293.000000,1.587500,9.897604,1.393198,30.371878,0.018747,18.419966,0.000000,83.500000,-19.157909,42.064689463324,-84.238463160189,293.33
33.630,1.555,5.735806,-44.923077,2.977231,1.286888,-2.113606,4.000000,125.681572,13.272226,4422.399902,9.970000,3.247000,26.760000,969.000000,913.200012,0.508000,0.037050,0.009000,0.009000,0.009000,0.009000,0.040950,1.303350,0.042000,88.349998,78.250000,82.250000,115.699997,13.200000,89.779999,188.381287,68.000000,68.000000,15.925744,11.000000,-0.923958,-0.124023,0.339397,131.618561,-57.288082,293.000000,1.586500,9.889887,1.393198,30.375628,0.018682,19.577085,0.000000,83.300003,-19.202442,42.064689065711,-84.238462516428,293.33
33.640,1.555,3.904762,-44.312729,2.998286,1.296764,-2.031526,4.000000,125.681572,13.272281,4416.799805,9.990000,3.249000,26.720001,969.000000,914.400024,0.508000,0.037350,0.009000,0.009000,0.009000,0.009000,0.040650,1.303450,0.042000,88.449997,77.750000,81.750000,127.900002,13.200000,89.779999,188.365097,68.000000,68.000000,15.913317,11.000000,-0.920453,-0.127592,0.357731,130.691513,-57.292664,293.000000,1.585500,9.882170,1.393198,30.379377,0.018617,20.734205,0.000000,83.099998,-19.246975,42.064688668098,-84.238461872666,293.33
33.650,1.555,4.209936,-46.143772,3.028693,1.298539,-1.989228,4.000000,125.681572,13.272336,4421.700195,10.020000,3.250000,26.770000,969.000000,914.200012,0.508000,0.037650,0.009000,0.009000,0.009000,0.009000,0.040350,1.303550,0.042000,88.550003,77.250000,81.250000,140.100006,13.200000,89.779999,188.348892,68.000000,68.000000,15.900889,11.000000,-0.916948,-0.131161,0.376066,129.764465,-57.297249,293.000000,1.584500,9.874452,1.393198,30.383127,0.018552,21.891327,0.000000,82.900002,-19.291508,42.064688270484,-84.238461228904,293.33
33.660,1.556,3.904762,-48.585163,3.041051,1.280403,-2.035187,4.000000,125.681572,13.272390,4437.100098,10.059999,3.250000,26.910000,969.000000,912.599976,0.508000,0.037950,0.009000,0.009000,0.009000,0.009000,0.040050,1.303650,0.042000,88.650002,76.750000,80.750000,152.300003,13.200000,89.779999,188.332687,68.000000,68.000000,15.888462,11.000000,-0.913442,-0.134730,0.394401,128.837418,-57.301830,293.000000,1.583500,9.866735,1.393198,30.386877,0.018487,23.048447,0.000000,82.699997,-19.336040,42.064687872871,-84.238460585143,293.33
33.670,1.556,1.768544,-47.364468,3.015898,1.271676,-2.144903,4.000000,125.681572,13.272446,4452.500000,10.100000,3.250000,27.049999,969.000000,911.000000,0.508000,0.038250,0.009000,0.009000,0.009000,0.009000,0.039750,1.303750,0.042000,88.750000,76.250000,80.250000,164.500000,13.200000,89.779999,188.316498,68.000000,68.000000,15.876035,11.000000,-0.909937,-0.138299,0.412735,127.910370,-57.306416,293.000000,1.582500,9.859017,1.393198,30.390627,0.018422,24.205566,0.000000,82.500000,-19.380573,42.064687475258,-84.238459941381,293.33
33.680,1.556,2.684066,-46.143772,2.963602,1.281760,-2.239371,4.000000,125.681572,13.272501,4467.899902,10.139999,3.250000,27.190001,969.000000,909.400024,0.508000,0.038550,0.009000,0.009000,0.009000,0.009000,0.039450,1.303850,0.042000,88.849998,75.750000,79.750000,176.699997,13.200000,89.779999,188.300293,68.000000,68.000000,15.863607,11.000000,-0.906432,-0.141868,0.431070,126.983330,-57.311001,293.000000,1.581500,9.851299,1.393198,30.394377,0.018356,25.362686,0.000000,82.300003,-19.425104,42.064687131344,-84.238459249343,293.33
33.690,1.556,5.735806,-47.974815,2.904265,1.290253,-2.224030,4.000000,125.681572,13.272555,4483.299805,10.180000,3.250000,27.330000,969.000000,907.799988,0.508000,0.038850,0.009000,0.009000,0.009000,0.009000,0.039150,1.303950,0.042000,88.949997,75.250000,79.250000,188.899994,13.200000,89.779999,188.284088,68.000000,68.000000,15.851180,11.000000,-0.902927,-0.145437,0.449405,126.056282,-57.315582,293.000000,1.580500,9.843582,1.393198,30.398127,0.018291,26.519806,0.000000,82.099998,-19.469637,42.064686810444,-84.238458536614,293.33
33.700,1.557,3.904762,-50.416210,2.864222,1.269408,-2.132179,3.950000,125.681572,13.272611,4502.500000,10.190000,3.250000,27.500000,969.000000,906.400024,0.508000,0.039000,0.009000,0.009000,0.009000,0.009000,0.039150,1.304950,0.042000,88.400002,75.199997,80.800003,189.750000,13.200000,89.779999,188.267899,68.000000,68.000000,15.832539,11.000000,-0.899899,-0.148655,0.458572,125.592758,-57.462261,293.000000,1.580000,9.832006,1.393198,30.435627,0.018205,26.757164,0.000000,81.800003,-19.136532,42.064686489543,-84.238457823886,293.33
33.710,1.557,2.378892,-52.552429,2.883528,1.188077,-2.127295,3.850000,125.681572,13.272665,4525.500000,10.170000,3.250000,27.699999,969.000000,905.200012,0.508000,0.039000,0.009000,0.009000,0.009000,0.009000,0.039450,1.306850,0.042000,87.199997,75.599998,84.400002,179.250000,13.200000,89.779999,188.251694,68.000000,68.000000,15.807684,11.000000,-0.897350,-0.151523,0.458572,125.592758,-57.751030,293.000000,1.580000,9.816571,1.393198,30.506876,0.018099,26.074760,0.000000,81.400002,-18.425787,42.064686168643,-84.238457111158,293.33
33.720,1.557,5.430632,-53.467949,2.966862,1.069636,-2.235999,3.750000,125.681572,13.272720,4548.500000,10.150000,3.250000,27.900000,969.000000,904.000000,0.508000,0.039000,0.009000,0.009000,0.009000,0.009000,0.039750,1.308750,0.042000,86.000000,76.000000,88.000000,168.750000,13.200000,89.779999,188.235489,68.000000,68.000000,15.782829,11.000000,-0.894801,-0.154391,0.458572,125.592758,-58.039803,293.000000,1.580000,9.801136,1.393198,30.578127,0.017992,25.392355,0.000000,81.000000,-17.715044,42.064685847743,-84.238456398429,293.33
33.730,1.557,6.651328,-51.942078,3.035685,1.018002,-2.279550,3.650000,125.681572,13.272776,4571.500000,10.130000,3.250000,28.100000,969.000000,902.799988,0.508000,0.039000,0.009000,0.009000,0.009000,0.009000,0.040050,1.310650,0.042000,84.800003,76.400002,91.599998,158.250000,13.200000,89.779999,188.219299,68.000000,68.000000,15.757974,11.000000,-0.892252,-0.157259,0.458572,125.592758,-58.328575,293.000000,1.580000,9.785702,1.393198,30.649378,0.017885,24.709951,0.000000,80.599998,-17.004299,42.064685526843,-84.238455685701,293.33
33.740,1.557,5.430633,-49.500687,2.993474,1.069469,-2.155960,3.550000,125.681572,13.272830,4594.500000,10.110001,3.250000,28.299999,969.000000,901.599976,0.508000,0.039000,0.009000,0.009000,0.009000,0.009000,0.040350,1.312550,0.042000,83.599998,76.800003,95.199997,147.750000,13.200000,89.779999,188.203094,68.000000,68.000000,15.733119,11.000000,-0.889702,-0.160127,0.458572,125.592758,-58.617344,293.000000,1.580000,9.770267,1.393198,30.720627,0.017779,24.027548,0.000000,80.199997,-16.293556,42.064685205943,-84.238454972973,293.34
33.750,1.558,3.904762,-49.805862,2.849958,1.104308,-1.995717,3.450000,125.681572,13.272885,4599.100098,10.090000,3.249000,28.340000,969.000000,901.200012,0.508000,0.039000,0.009000,0.009000,0.009000,0.009000,0.040650,1.314450,0.042000,82.400002,77.199997,98.800003,137.250000,13.200000,89.779999,188.186890,68.000000,68.000000,15.708264,11.000000,-0.887153,-0.162995,0.458572,125.592758,-58.906116,293.000000,1.580000,9.754832,1.393198,30.791878,0.017672,23.345142,0.000000,79.800003,-15.582811,42.064684885043,-84.238454260244,293.34
